"Country or Area","Year","Area","Type of housing unit","City","Availability of ICT","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Nicaragua","2005","Total","Total","MANAGUA","All households","Census - de jure - complete tabulation","Final figure, complete","2009","272842","28"
"Nicaragua","2005","Total","Total","MANAGUA","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","223278","28"
"Nicaragua","2005","Total","Total","MANAGUA","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","235058","28"
"Nicaragua","2005","Total","Total","MANAGUA","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","74409","28"
"Nicaragua","2005","Total","Total","MANAGUA","Households having mobile cellular telephone","Census - de jure - complete tabulation","Final figure, complete","2009","117706","28"
"Nicaragua","2005","Total","Total","MANAGUA","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2009","25303","28"
"Nicaragua","2005","Total","Total","MANAGUA","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2009","6568","28"
"Nicaragua","2005","Total","Conventional dwellings","León","All households","Census - de jure - complete tabulation","Final figure, complete","2012","73146","28"
"Nicaragua","2005","Total","Conventional dwellings","León","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","58899","28"
"Nicaragua","2005","Total","Conventional dwellings","León","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","53497","28"
"Nicaragua","2005","Total","Conventional dwellings","León","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","9326","28"
"Nicaragua","2005","Total","Conventional dwellings","León","Households having mobile cellular telephone","Census - de jure - complete tabulation","Final figure, complete","2009","17755","28"
"Nicaragua","2005","Total","Conventional dwellings","León","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2009","2824","28"
"Nicaragua","2005","Total","Conventional dwellings","León","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2009","474","28"
"Nicaragua","2005","Total","Conventional dwellings","MANAGUA","All households","Census - de jure - complete tabulation","Final figure, complete","2012","262442","28"
"Nicaragua","2005","Total","Conventional dwellings","MANAGUA","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","216464","28"
"Nicaragua","2005","Total","Conventional dwellings","MANAGUA","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","228352","28"
"Nicaragua","2005","Total","Conventional dwellings","MANAGUA","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","73682","28"
"Nicaragua","2005","Total","Conventional dwellings","MANAGUA","Households having mobile cellular telephone","Census - de jure - complete tabulation","Final figure, complete","2009","115427","28"
"Nicaragua","2005","Total","Conventional dwellings","MANAGUA","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2009","24796","28"
"Nicaragua","2005","Total","Conventional dwellings","MANAGUA","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2009","6285","28"
"Nicaragua","2005","Total","Other housing units","León","All households","Census - de jure - complete tabulation","Final figure, complete","2012","4423","28"
"Nicaragua","2005","Total","Other housing units","León","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2012","2896","28"
"Nicaragua","2005","Total","Other housing units","León","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2012","2202","28"
"Nicaragua","2005","Total","Other housing units","León","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2012","106","28"
"Nicaragua","2005","Total","Other housing units","León","Households having mobile cellular telephone","Census - de jure - complete tabulation","Final figure, complete","2012","371","28"
"Nicaragua","2005","Total","Other housing units","León","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2012","49","28"
"Nicaragua","2005","Total","Other housing units","León","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2012","18","28"
"Nicaragua","2005","Total","Other housing units","MANAGUA","All households","Census - de jure - complete tabulation","Final figure, complete","2012","10400","28"
"Nicaragua","2005","Total","Other housing units","MANAGUA","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2012","6814","28"
"Nicaragua","2005","Total","Other housing units","MANAGUA","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2012","6706","28"
"Nicaragua","2005","Total","Other housing units","MANAGUA","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2012","727","28"
"Nicaragua","2005","Total","Other housing units","MANAGUA","Households having mobile cellular telephone","Census - de jure - complete tabulation","Final figure, complete","2012","2279","28"
"Nicaragua","2005","Total","Other housing units","MANAGUA","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2012","507","28"
"Nicaragua","2005","Total","Other housing units","MANAGUA","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2012","283","28"
"Nicaragua","2005","Total","Unknown (type of housing unit)","León","All households","Census - de jure - complete tabulation","Final figure, complete","2012","0","28"
